lon,lat,voterType,COLOR,id
-89.8186223721,43.9619448082,DEM,#0571b0,1406
-89.8186189994,43.9573621957,NOVOTE,#9999999,225
-89.818615554,43.9882805294,DEM,#0571b0,11317
-89.8185816974,43.973677022,NOVOTE,#9999999,6057
-89.818570552,43.9722932402,NOVOTE,#9999999,6115
-89.8185595242,43.9627586643,NOVOTE,#9999999,1412
-89.8185555469,43.784935794,NOVOTE,#9999999,15814
-89.8185551634,43.829573918,REP,#ca0020,5745
-89.8185427474,43.7256961191,REP,#ca0020,4036
-89.8185388694,43.9719892233,REP,#ca0020,6134
-89.8185384496,44.0953307112,NOVOTE,#9999999,3101
-89.8185369581,43.9678958108,NOVOTE,#9999999,6318
-89.8185362884,43.9173953609,NOVOTE,#9999999,2057
-89.8185325501,44.206911391,DEM,#0571b0,14408
-89.8185242183,43.9688872128,DEM,#0571b0,6282
-89.8185201706,43.9707969458,DEM,#0571b0,6280
-89.8185194265,44.2026446103,DEM,#0571b0,14712
-89.8185148373,43.9691773923,NOVOTE,#9999999,6290
-89.8185146225,43.9620207578,DEM,#0571b0,1403
-89.8185043438,44.0409874314,DEM,#0571b0,10909
-89.8184981883,43.9627526814,REP,#ca0020,1408
-89.8184948002,43.9680312709,NOVOTE,#9999999,6314
-89.8184766361,43.9723564899,DEM,#0571b0,6110
-89.8184725899,43.9711340016,DEM,#0571b0,6277
-89.8184559647,44.054340121,NOVOTE,#9999999,11048
-89.8184557592,43.9639340769,REP,#ca0020,1398
-89.8184499509,43.9603430059,REP,#ca0020,1485
-89.8184496296,43.9647741895,NOVOTE,#9999999,1401
-89.818445775,44.2240636317,REP,#ca0020,13341
-89.8184395853,43.9703745157,NOVOTE,#9999999,6296
-89.8184337916,43.7940816618,NOVOTE,#9999999,15808
-89.8184332813,43.7226044982,NOVOTE,#9999999,4179
-89.8184232386,43.957739234,NOVOTE,#9999999,226
-89.8184202767,43.9696681723,NOVOTE,#9999999,6295
-89.8184155123,43.9597634993,NOVOTE,#9999999,1486
-89.8184154448,43.9732450684,NOVOTE,#9999999,6055
-89.8184131973,43.9589420932,NOVOTE,#9999999,124
-89.8184032053,43.7147613167,NOVOTE,#9999999,4173
-89.8184008586,43.964487362,REP,#ca0020,1397
-89.8183976967,43.9631679962,NOVOTE,#9999999,1410
-89.8183896311,43.7303323498,REP,#ca0020,4025
-89.8183877489,43.7167729804,REP,#ca0020,4158
-89.8183836555,43.9715464634,NOVOTE,#9999999,6135
-89.8183782478,43.970100456,REP,#ca0020,6286
-89.8183642183,43.7708882852,NOVOTE,#9999999,16022
-89.818337828,43.9694636637,DEM,#0571b0,6283
-89.818328894,43.9590132186,DEM,#0571b0,122
-89.8183287716,43.9685289701,REP,#ca0020,6311
-89.818327172,43.9605848222,NOVOTE,#9999999,1488
-89.8183242848,43.9635718213,DEM,#0571b0,1395
-89.8183242364,43.9631459227,DEM,#0571b0,1404
-89.8183228792,43.9645965127,NOVOTE,#9999999,1399
-89.8183176119,43.7258054061,DEM,#0571b0,4035
-89.81831472,43.9711487298,DEM,#0571b0,6281
-89.8183083462,43.9676764187,NOVOTE,#9999999,6349
-89.8183003501,43.9717502508,DEM,#0571b0,6133
-89.8182866069,43.9629921143,REP,#ca0020,1407
-89.8182657231,43.9696500956,DEM,#0571b0,6279
-89.8182609096,43.9669577249,NOVOTE,#9999999,6350
-89.8182583139,43.9690202196,REP,#ca0020,6288
-89.8182498744,44.0173538061,NOVOTE,#9999999,10827
-89.8182397995,43.9723648106,REP,#ca0020,6112
-89.8182349929,43.9819142735,DEM,#0571b0,11333
-89.8182332417,43.9678223514,DEM,#0571b0,6308
-89.8182144225,43.7091241033,REP,#ca0020,4127
-89.8182071319,43.9693327365,REP,#ca0020,6287
-89.8182041881,44.2128881598,REP,#ca0020,14423
-89.8182029478,44.1973231308,DEM,#0571b0,13600
-89.818194613,44.0446419201,DEM,#0571b0,10899
-89.8181830242,43.9629007474,NOVOTE,#9999999,1413
-89.8181821121,43.9639170132,NOVOTE,#9999999,1402
-89.8181806323,43.9583205916,NOVOTE,#9999999,220
-89.818176921,43.9654895598,NOVOTE,#9999999,1273
-89.8181737351,44.184940619,DEM,#0571b0,13694
-89.8181531494,44.1794435609,NOVOTE,#9999999,13315
-89.8181509527,44.1916995105,DEM,#0571b0,13700
-89.8181506028,43.9566272688,DEM,#0571b0,96
-89.8181360778,43.9682058301,DEM,#0571b0,6307
-89.8181235431,43.7158681263,DEM,#0571b0,4146
-89.8181215669,43.836261229,DEM,#0571b0,5519
-89.8181153785,44.201030016,DEM,#0571b0,14709
-89.8181063835,43.7327723311,DEM,#0571b0,16274
-89.8180978405,44.2127641119,NOVOTE,#9999999,14444
-89.8180901159,43.9708503178,NOVOTE,#9999999,6298
-89.8180864228,43.9640319046,DEM,#0571b0,1396
-89.8180854157,44.0966791941,DEM,#0571b0,3110
-89.8180798242,44.1875997453,REP,#ca0020,13733
-89.8180694147,43.8162747082,DEM,#0571b0,15282
-89.8180683323,43.9585060854,REP,#ca0020,219
-89.818066042,43.7522324966,DEM,#0571b0,16206
-89.8180618942,44.115403395,NOVOTE,#9999999,2649
-89.8180513378,44.1872232592,DEM,#0571b0,13702
-89.818049159,43.9632583945,NOVOTE,#9999999,1400
-89.8180451167,43.9609926413,NOVOTE,#9999999,1489
-89.8180293694,43.9611691013,DEM,#0571b0,1483
-89.8180288247,44.1869583528,REP,#ca0020,13715
-89.8180213869,44.2133358298,REP,#ca0020,14416
-89.8180129734,44.1976277757,REP,#ca0020,13603
-89.8180073564,43.9618395296,NOVOTE,#9999999,1411
-89.8179996256,43.9677980168,DEM,#0571b0,6310
-89.8179955706,43.9649880605,DEM,#0571b0,1394
-89.8179688133,44.1962508654,REP,#ca0020,13660
-89.8179506729,44.0137766275,DEM,#0571b0,10799
-89.8179452245,44.0456157011,REP,#ca0020,10920
-89.8179444888,43.905856202,NOVOTE,#9999999,2045
-89.8179419128,44.0152294533,DEM,#0571b0,10807
-89.8179396379,43.9699473559,NOVOTE,#9999999,6291
-89.817933367,43.9706433455,NOVOTE,#9999999,6292
-89.8179141731,43.9653647052,DEM,#0571b0,1266
-89.8179110632,43.9577064346,REP,#ca0020,224
-89.8179089876,43.9590598284,DEM,#0571b0,121
-89.8179087123,44.0569690803,DEM,#0571b0,11036
-89.8179042624,43.957996137,DEM,#0571b0,218
-89.8178807796,44.0632204203,DEM,#0571b0,11084
-89.8178544201,44.1978995765,NOVOTE,#9999999,13607
-89.8178455082,44.2109551779,DEM,#0571b0,14387
-89.8178422487,43.9680782934,NOVOTE,#9999999,6317
-89.8178421767,44.1943654557,NOVOTE,#9999999,13679
-89.8178286021,44.1951105068,REP,#ca0020,13655
-89.8178222223,43.9845384344,NOVOTE,#9999999,11387
-89.817798866,43.9587484416,REP,#ca0020,123
-89.817786228,43.8363049693,NOVOTE,#9999999,5521
-89.817785805,43.9676692671,DEM,#0571b0,6345
-89.8177483223,43.9735896725,NOVOTE,#9999999,6062
-89.8177466666,43.9601598394,DEM,#0571b0,1482
-89.8177423197,43.9734885481,DEM,#0571b0,6059
-89.8177382189,43.9682872341,DEM,#0571b0,6266
-89.8177356568,44.1960965795,DEM,#0571b0,13646
-89.8177351698,43.9673932747,NOVOTE,#9999999,6339
-89.8177308752,44.1901303469,NOVOTE,#9999999,13739
-89.817722158,44.1125688928,NOVOTE,#9999999,2624
-89.8177141187,43.9629257475,NOVOTE,#9999999,1059
-89.8177100618,43.9703803811,REP,#ca0020,6267
-89.8176851389,43.9705291055,NOVOTE,#9999999,6276
-89.8176668334,43.9630571014,NOVOTE,#9999999,1048
-89.817652421,43.9948497012,REP,#ca0020,11359
-89.8176506821,43.8611844743,REP,#ca0020,4912
-89.8176462597,44.2120756098,DEM,#0571b0,14401
-89.8176368326,43.9622289457,NOVOTE,#9999999,1053
-89.8176350985,44.1366848331,DEM,#0571b0,2587
-89.8176328581,44.1914075506,NOVOTE,#9999999,13746
-89.8176293448,43.9346805122,DEM,#0571b0,1895
-89.8176290127,43.7763053554,DEM,#0571b0,15913
-89.8176283264,43.8722126744,NOVOTE,#9999999,4922
-89.8176256104,43.9630597227,DEM,#0571b0,1026
-89.8176228318,44.1449413359,NOVOTE,#9999999,2576
-89.8176217617,43.9574352628,DEM,#0571b0,223
-89.8176191416,43.7960528594,NOVOTE,#9999999,15816
-89.8176152101,43.96844992,NOVOTE,#9999999,6269
-89.817598355,43.957229661,REP,#ca0020,703
-89.817593987,44.0186453715,REP,#ca0020,10811
-89.8175868058,43.9572488303,NOVOTE,#9999999,706
-89.8175838099,43.9743506836,NOVOTE,#9999999,5867
-89.8175703482,44.2032981807,REP,#ca0020,14719
-89.8175633724,43.9569869104,NOVOTE,#9999999,707
-89.8175619845,43.9566705506,DEM,#0571b0,719
-89.817557995,44.2122206888,REP,#ca0020,14430
-89.8175512423,44.198871077,NOVOTE,#9999999,14729
-89.817541543,43.9629534745,REP,#ca0020,1039
-89.8175367387,43.9561239313,DEM,#0571b0,721
-89.8175329531,43.9622754878,DEM,#0571b0,1034
-89.8175325081,44.0671429572,DEM,#0571b0,11087
-89.8175278868,44.10462931,REP,#ca0020,3020
-89.8175254048,43.9615843987,DEM,#0571b0,1035
-89.8175188889,43.9835799211,NOVOTE,#9999999,11384
-89.8174996023,43.9562902456,REP,#ca0020,722
-89.8174777147,43.9669483579,NOVOTE,#9999999,6334
-89.8174731801,43.9710608263,NOVOTE,#9999999,6274
-89.8174705415,43.972743931,DEM,#0571b0,6105
-89.8174704956,43.9364167789,NOVOTE,#9999999,2181
-89.8174698041,43.9848121933,DEM,#0571b0,11336
-89.8174589863,43.9564069155,NOVOTE,#9999999,724
-89.8174547658,44.022937376,REP,#ca0020,10670
-89.8174504933,43.9577083137,REP,#ca0020,704
-89.817446289,44.1783287167,DEM,#0571b0,13297
-89.817445627,43.9632102332,NOVOTE,#9999999,1021
-89.8174389104,43.9620401702,DEM,#0571b0,1032
-89.8174292643,44.1893119844,DEM,#0571b0,13711
-89.817429203,43.7191769624,REP,#ca0020,4159
-89.817428591,43.9619419549,DEM,#0571b0,1029
-89.8174275969,43.7278446439,DEM,#0571b0,4021
-89.8173998946,43.9737702371,REP,#ca0020,6060
-89.8173909304,43.9566231776,NOVOTE,#9999999,726
-89.8173888697,43.9118465516,DEM,#0571b0,2026
-89.8173878273,43.9616643288,NOVOTE,#9999999,1052
-89.817384827,43.7268729846,NOVOTE,#9999999,4037
-89.8173800402,44.1616207334,DEM,#0571b0,13302
-89.8173780252,44.1849422052,DEM,#0571b0,13704
-89.8173696557,43.9576194597,NOVOTE,#9999999,709
-89.8173625449,44.1024344759,DEM,#0571b0,3009
-89.8173588785,43.9717961274,DEM,#0571b0,6137
-89.8173586175,43.9563869459,DEM,#0571b0,720
-89.8173369307,43.9727658425,DEM,#0571b0,6104
-89.8173322852,43.7875380666,DEM,#0571b0,15773
-89.8173308263,43.7134206339,DEM,#0571b0,4145
-89.8173282448,43.9597356862,REP,#ca0020,1180
-89.8173259011,43.9629061161,NOVOTE,#9999999,1046
-89.8173226913,43.9568475696,REP,#ca0020,723
-89.8173201456,43.9619179372,DEM,#0571b0,1028
-89.8173197279,43.9565730787,NOVOTE,#9999999,725
-89.8173034472,43.9576567546,NOVOTE,#9999999,711
-89.817296903,43.9611319315,DEM,#0571b0,1178
-89.8172960407,44.1941284821,REP,#ca0020,13670
-89.8172899013,43.9562130531,NOVOTE,#9999999,727
-89.8172687097,43.7098373523,NOVOTE,#9999999,4110
-89.8172664683,43.9084021314,REP,#ca0020,2153
-89.817264281,43.9574279993,DEM,#0571b0,702
-89.8172596432,43.9576547318,NOVOTE,#9999999,710
-89.8172556022,43.7352630576,DEM,#0571b0,16210
-89.8172517111,43.9614851549,NOVOTE,#9999999,1060
-89.8172516085,43.7292116571,NOVOTE,#9999999,4027
-89.8172454274,43.9080868246,NOVOTE,#9999999,2157
-89.8172445033,43.9687247391,NOVOTE,#9999999,6270
-89.8172432158,43.9573471403,DEM,#0571b0,701
-89.8172262377,43.952129646,DEM,#0571b0,288
-89.8172208488,43.9622862546,REP,#ca0020,1041
-89.8172198424,43.9615739266,REP,#ca0020,1037
-89.8172124848,43.9071701602,NOVOTE,#9999999,2156
-89.8171899546,43.9621876747,DEM,#0571b0,1023
-89.8171872594,43.7237055482,DEM,#0571b0,4771
-89.8171703167,43.9563363043,DEM,#0571b0,728
-89.8171663685,43.9617387841,NOVOTE,#9999999,1061
-89.8171634028,43.9575623949,NOVOTE,#9999999,712
-89.8171629626,43.9161991001,DEM,#0571b0,2060
-89.8171628493,44.1860215179,DEM,#0571b0,13708
-89.8171626868,44.1914552663,REP,#ca0020,13725
-89.8171541625,43.9623224101,DEM,#0571b0,1025
-89.8171504569,43.9533711598,REP,#ca0020,892
-89.8171470559,43.8794165813,NOVOTE,#9999999,4983
-89.8171419975,44.0159177643,NOVOTE,#9999999,10822
-89.817140706,43.9583532537,NOVOTE,#9999999,716
-89.8171206757,43.9707925719,NOVOTE,#9999999,6275
-89.8171206388,43.9705914723,DEM,#0571b0,6271
-89.8171110531,43.8824415619,REP,#ca0020,4981
-89.8171055647,43.9627828159,NOVOTE,#9999999,1047
-89.8170994586,44.2268474067,NOVOTE,#9999999,13346
-89.8170949653,44.2015542706,REP,#ca0020,14722
-89.8170939979,43.9328745822,NOVOTE,#9999999,2182
-89.8170871939,44.0105492807,REP,#ca0020,10818
-89.817081389,43.942897157,NOVOTE,#9999999,356
-89.8170798993,43.9627457365,REP,#ca0020,1036
-89.8170796324,43.9080480329,REP,#ca0020,2154
-89.8170751824,44.1870131659,REP,#ca0020,13724
-89.8170668881,43.9705170407,DEM,#0571b0,6272
-89.8170656259,43.9443147524,NOVOTE,#9999999,361
-89.8170586851,43.9078219361,NOVOTE,#9999999,2155
-89.8170440598,43.9081854318,DEM,#0571b0,2152
-89.8170429946,43.9625072468,NOVOTE,#9999999,1051
-89.8170394438,44.1994705864,DEM,#0571b0,14706
-89.8170234872,44.2047056131,NOVOTE,#9999999,14681
-89.8170203824,43.9878861056,REP,#ca0020,11354
-89.8170109949,43.9619352306,NOVOTE,#9999999,1054
-89.8170076506,43.9622790682,REP,#ca0020,1043
-89.8170064052,43.8373011446,REP,#ca0020,5670
-89.8170020764,43.9729197731,REP,#ca0020,6106
-89.8170008102,43.9537423435,NOVOTE,#9999999,893
-89.8169998616,43.9087122254,DEM,#0571b0,2151
-89.8169893602,43.8460945379,NOVOTE,#9999999,5609
-89.816988336,43.9685444757,REP,#ca0020,6329
-89.8169870769,43.9515900143,NOVOTE,#9999999,289
-89.8169831258,44.0615363827,DEM,#0571b0,11082
-89.8169818165,43.9601288341,DEM,#0571b0,1179
-89.8169811534,44.0384606073,NOVOTE,#9999999,10931
-89.8169808167,43.902399799,NOVOTE,#9999999,2118
-89.8169778947,44.0319442996,NOVOTE,#9999999,10922
-89.8169773328,43.954931214,NOVOTE,#9999999,886
-89.8169754904,44.205711935,NOVOTE,#9999999,14678
-89.8169733026,43.706418897,REP,#ca0020,4115
-89.8169563059,43.9570241835,NOVOTE,#9999999,708
-89.8169534622,43.970807913,REP,#ca0020,6273
-89.8169504088,44.1888954576,NOVOTE,#9999999,13754
-89.816948153,44.0663336118,REP,#ca0020,11090
-89.8169477909,44.0566913812,REP,#ca0020,11043
-89.8169417539,43.9684469255,DEM,#0571b0,6324
-89.8169402853,43.9582824786,NOVOTE,#9999999,717
-89.816938363,43.861335355,NOVOTE,#9999999,5343
-89.8169350017,43.9690546231,NOVOTE,#9999999,6268
-89.8169343138,43.973063107,NOVOTE,#9999999,6109
-89.8169317552,43.9717329807,REP,#ca0020,6139
-89.8169285984,43.9201058796,NOVOTE,#9999999,1869
-89.8169269413,44.0666001488,REP,#ca0020,11096
-89.8169202474,43.9723223769,NOVOTE,#9999999,6108
-89.8169117472,43.9724880946,NOVOTE,#9999999,6107
-89.8169094703,43.804208358,DEM,#0571b0,15608
-89.8169039997,43.9539403659,NOVOTE,#9999999,895
-89.8169037887,43.9570994283,DEM,#0571b0,699
-89.8169011821,43.9553130935,NOVOTE,#9999999,888
-89.816900378,43.9535285353,DEM,#0571b0,890
-89.8168890653,43.9630010723,REP,#ca0020,1038
-89.8168879398,43.9618302527,NOVOTE,#9999999,1045
-89.816870132,43.9819986458,REP,#ca0020,11344
-89.8168699641,43.9677714426,NOVOTE,#9999999,6333
-89.816869254,44.0716071163,NOVOTE,#9999999,3133
-89.8168684838,43.9675070716,NOVOTE,#9999999,6335
-89.8168607285,44.1964820476,REP,#ca0020,13656
-89.8168514441,44.1017574655,NOVOTE,#9999999,3028
-89.8168499772,44.0569012433,NOVOTE,#9999999,11052
-89.8168472389,44.1990844341,REP,#ca0020,14715
-89.81684292,44.1958071588,DEM,#0571b0,13638
-89.8168416324,43.9256200854,NOVOTE,#9999999,1867
-89.8168378241,43.9129911141,NOVOTE,#9999999,2133
-89.816829571,44.1714414752,NOVOTE,#9999999,13314
-89.8168228495,43.9553601822,DEM,#0571b0,881
-89.8168141107,43.9614313236,NOVOTE,#9999999,1044
-89.8168127005,43.9618343104,NOVOTE,#9999999,1057
-89.8168029287,44.0231495058,NOVOTE,#9999999,10673
-89.8168014911,43.9448763121,NOVOTE,#9999999,355
-89.816799247,43.9619371104,DEM,#0571b0,1030
-89.8167991823,44.1200507296,DEM,#0571b0,2606
-89.8167961443,44.1038351282,NOVOTE,#9999999,3031
-89.8167840354,44.0900842837,REP,#ca0020,3114
-89.8167819686,43.9626225232,DEM,#0571b0,1033
-89.8167778184,43.9554816117,NOVOTE,#9999999,885
-89.8167633296,44.1871983342,NOVOTE,#9999999,13740
-89.8167614015,43.8923929822,DEM,#0571b0,4971
-89.8167603938,43.962833143,DEM,#0571b0,1024
-89.8167601497,43.9619538283,REP,#ca0020,1040
-89.8167598927,43.9677937693,DEM,#0571b0,6325
-89.8167568829,43.726196488,DEM,#0571b0,4777
-89.8167372466,43.9618713136,REP,#ca0020,1042
-89.816736444,43.7427247435,NOVOTE,#9999999,16203
-89.8167347205,43.9620751251,NOVOTE,#9999999,1056
-89.8167329524,43.8170618364,NOVOTE,#9999999,15343
-89.8167324736,43.9530237926,NOVOTE,#9999999,282
-89.8167298556,43.8753528082,DEM,#0571b0,4992
-89.8167298412,43.9669984426,NOVOTE,#9999999,6338
-89.8167272518,43.8615714839,DEM,#0571b0,5338
-89.81671888,43.9080334356,DEM,#0571b0,2150
-89.8167187027,43.9620728155,DEM,#0571b0,1031
-89.8167150834,43.9579229016,NOVOTE,#9999999,718
-89.8167134226,43.7729841456,NOVOTE,#9999999,16025
-89.8167123743,43.9437157915,NOVOTE,#9999999,359
-89.8167047943,44.1930301064,REP,#ca0020,13658
-89.8166936876,44.1198536786,DEM,#0571b0,2598
-89.8166892207,43.9551669264,DEM,#0571b0,882
-89.8166885934,44.2024782451,DEM,#0571b0,14704
-89.8166868018,43.9537663965,NOVOTE,#9999999,894
-89.816684686,43.7268785213,REP,#ca0020,4793
-89.8166807342,43.9464173706,NOVOTE,#9999999,358
-89.8166799311,44.1520766326,NOVOTE,#9999999,2572
-89.8166551725,44.1898364263,NOVOTE,#9999999,13741
-89.8166524475,43.973530026,NOVOTE,#9999999,6061
-89.8166492511,43.9600836512,NOVOTE,#9999999,1182
-89.8166476268,43.9721044615,NOVOTE,#9999999,6141
-89.816646773,43.9672662563,DEM,#0571b0,6326
-89.8166383659,43.9523596815,NOVOTE,#9999999,283
-89.8166379996,43.9551859079,DEM,#0571b0,879
-89.8166371502,43.7065145882,NOVOTE,#9999999,4118
-89.8166343407,43.9896068399,NOVOTE,#9999999,11381
-89.8166210754,43.9596138367,NOVOTE,#9999999,1181
-89.8166204514,43.9070235817,DEM,#0571b0,2139
-89.8166143077,44.1029516442,DEM,#0571b0,3007
